标的状态.还清,性别.女,年龄,学历.高中及以下,学历.研究生及以上,婚姻.已婚,婚姻.未婚,公司性质.民企,公司性质.单位,公司性质.其他,公司性质.优企,公司性质.外企,公司规模.100.500人,公司规模.10人以下,公司规模.500人以上,工作时间.1.3年,工作时间.1年以内,工作时间.3.5年,工作时间.无,投资人次,标的类型.实地认证标,标的类型.信用认证标,借款性质.个人消费,借款性质.购车购房,借款性质.婚礼筹备,借款性质.教育培训,借款性质.其他借款,借款性质.投资创业,借款性质.医疗支出,借款性质.装修借款,标的总额,年利率,期限.12个月,期限.13个月,期限.14个月,期限.15个月,期限.16个月,期限.18个月,期限.20个月,期限.21个月,期限.23个月,期限.24个月,期限.30个月,期限.36个月,期限.3个月,期限.48个月,期限.6个月,期限.8个月,期限.9个月,收入.5000元以下,收入.5000.10000元,收入.20000.50000元,收入.50000元以上,房产.TRUE,房贷.TRUE,车产.TRUE,车贷.TRUE,借款总额,申请借款,成功借款,还清笔数,逾期次数
1,1,50,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,143,1,0,1,0,0,0,0,0,0,0,92600,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,92600,1,1,1,0
1,0,41,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,96,1,0,0,0,0,0,0,0,0,0,122000,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,122000,1,1,0,0
1,0,36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,107,1,0,1,0,0,0,0,0,0,0,94700,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,94700,1,1,1,0
1,0,37,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,42,1,0,1,0,0,0,0,0,0,0,62800,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,62800,1,1,1,0
1,0,53,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,82,1,0,0,0,0,0,1,0,0,0,138000,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,138000,1,1,1,0
1,1,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,68,1,0,0,0,0,0,1,0,0,0,92300,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,92300,1,1,0,0
1,0,35,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,17,0,1,0,0,0,0,0,1,0,0,8000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,16000,4,2,2,0
1,0,55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,332,1,0,0,0,0,0,0,0,0,0,63100,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,63100,1,1,1,0
1,1,35,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,360,1,0,0,0,0,0,0,1,0,0,89400,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,89400,1,1,1,0
1,0,57,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,35,1,0,0,0,0,0,0,0,0,0,22000,10.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22000,1,1,1,0
1,0,29,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,635,1,0,0,0,0,0,0,0,0,0,147500,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,147500,1,1,1,0
1,0,41,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13,1,0,1,0,0,0,0,0,0,0,31600,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,31600,1,1,0,0
1,0,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,95,1,0,1,0,0,0,0,0,0,0,33500,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33500,1,1,1,0
1,0,28,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,20,1,0,0,0,0,0,0,1,0,0,25000,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000,1,1,1,0
1,0,30,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,15,0,1,1,0,0,0,0,0,0,0,10000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,20000,3,2,2,6
1,0,31,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,31,1,0,1,0,0,0,0,0,0,0,29500,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,29500,1,1,0,0
1,0,31,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,44,1,0,1,0,0,0,0,0,0,0,55400,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55400,1,1,0,0
1,1,33,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,90,1,0,0,0,0,0,0,0,0,0,108800,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,108800,1,1,0,0
1,1,39,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,85,1,0,0,0,0,0,0,0,0,0,95800,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,95800,1,1,1,0
1,0,51,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,208,1,0,0,0,0,0,0,0,0,0,96600,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,96600,1,1,1,0
1,0,42,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,59,1,0,0,0,0,0,0,0,0,0,79100,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,79100,1,1,0,0
1,0,33,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,51,1,0,0,0,0,0,0,0,0,0,41200,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,41200,1,1,0,0
1,0,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,64,1,0,0,0,0,0,0,0,0,0,69700,10.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,69700,1,1,1,0
1,0,34,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,52,1,0,1,0,0,0,0,0,0,0,64800,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,64800,1,1,1,0
1,0,26,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,28,1,0,1,0,0,0,0,0,0,0,63900,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,63900,1,1,0,0
1,0,34,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,90,1,0,1,0,0,0,0,0,0,0,81200,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,81200,1,1,1,0
1,0,31,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,1,0,0,0,0,0,0,1,0,0,78100,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,78100,1,1,0,0
1,1,51,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,36,1,0,1,0,0,0,0,0,0,0,97900,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,97900,1,1,0,0
1,1,39,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,202,1,0,1,0,0,0,0,0,0,0,103500,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103500,1,1,0,0
1,1,37,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,154,1,0,1,0,0,0,0,0,0,0,94200,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,94200,1,1,0,0
1,0,32,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,44,1,0,0,0,0,0,0,0,0,0,109500,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,109500,1,1,0,0
1,0,35,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,30000,9.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30000,1,1,1,0
1,0,43,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,28,1,0,1,0,0,0,0,0,0,0,47500,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,47500,1,1,1,0
1,0,37,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,112,1,0,1,0,0,0,0,0,0,0,63900,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63900,1,1,1,0
1,0,29,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,13,0,1,0,0,0,0,0,1,0,0,10000,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10000,1,1,1,2
1,1,25,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,37,1,0,1,0,0,0,0,0,0,0,28000,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28000,1,1,1,0
1,1,31,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,26,0,1,0,0,0,0,0,0,0,0,13200,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,24200,2,2,2,0
1,1,40,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,52,1,0,0,0,0,0,0,0,0,0,81200,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,81200,1,1,1,0
1,0,29,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,7200,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15800,2,2,2,0
1,1,25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,187,1,0,0,0,0,0,0,0,0,0,81400,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,81400,1,1,0,0
1,0,51,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,77,1,0,1,0,0,0,0,0,0,0,113900,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,236900,2,2,2,0
1,0,51,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,66,1,0,0,0,0,0,0,1,0,0,87400,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,87400,1,1,1,0
1,0,39,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,434,1,0,1,0,0,0,0,0,0,0,147000,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,147000,1,1,1,0
1,0,22,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,13,1,0,1,0,0,0,0,0,0,0,28000,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28000,1,1,1,0
1,1,32,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,32,0,1,0,0,0,0,0,1,0,0,50000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,50000,1,1,1,7
1,1,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,385,1,0,1,0,0,0,0,0,0,0,304500,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,304500,1,1,1,0
1,0,25,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,41,1,0,0,0,0,0,0,0,0,0,29100,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29100,1,1,1,0
1,0,51,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,129500,9.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,193300,2,2,1,0
1,0,34,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,25,1,0,1,0,0,0,0,0,0,0,57600,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,57600,1,1,0,0
1,0,27,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,35,1,0,1,0,0,0,0,0,0,0,50800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,50800,1,1,0,0
1,0,50,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,19,1,0,0,0,0,0,0,0,0,0,47100,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,47100,1,1,0,0
1,0,33,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,13,1,0,1,0,0,0,0,0,0,0,27400,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27400,1,1,0,0
1,0,30,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,1,24000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,48000,3,2,2,0
1,1,29,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,18,1,0,1,0,0,0,0,0,0,0,94200,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,94200,1,1,0,0
1,0,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,187,1,0,1,0,0,0,0,0,0,0,85500,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85500,1,1,1,0
1,0,39,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,43,1,0,0,0,0,0,0,0,0,0,63300,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,63300,1,1,0,0
1,1,30,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,56,1,0,0,0,0,0,0,0,0,0,79800,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,79800,1,1,0,0
1,1,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,76600,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,170000,2,2,1,0
1,1,45,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,156,1,0,0,0,0,0,0,1,0,0,94200,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,94200,1,1,1,0
1,0,26,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,24,1,0,0,0,0,0,0,0,0,0,13700,10.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13700,1,1,1,0
1,0,28,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,19,1,0,1,0,0,0,0,0,0,0,61200,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61200,1,1,1,0
1,0,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,30000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30000,1,1,1,0
1,0,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,76,1,0,0,0,0,0,0,0,0,0,95600,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,95600,1,1,0,0
1,1,39,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,103,1,0,0,0,0,0,0,0,0,0,54500,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,54500,1,1,1,0
1,1,43,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,36,1,0,1,0,0,0,0,0,0,0,60000,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,60000,1,1,1,0
1,0,29,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,232,1,0,1,0,0,0,0,0,0,0,69200,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69200,1,1,0,0
1,0,38,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,1,0,0,30000,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,30000,1,1,1,2
1,0,27,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,0,1,0,0,6000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13200,2,2,2,0
1,0,26,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,17,0,1,0,0,0,0,0,0,0,1,24000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,24000,1,1,1,1
1,1,25,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,33,1,0,0,0,0,0,0,0,0,0,58500,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,58500,1,1,1,0
1,0,43,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1.00E+05,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,1,1,1,0
1,0,39,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,53800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,53800,1,1,1,0
1,0,26,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,18,0,1,0,1,0,0,0,0,0,0,15000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000,1,1,1,0
1,0,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,64700,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,64700,1,1,0,0
1,0,48,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,74,1,0,1,0,0,0,0,0,0,0,64400,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,64400,1,1,1,0
1,0,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1,12000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,38400,4,3,3,0
1,0,33,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,13,1,0,1,0,0,0,0,0,0,0,27400,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27400,1,1,0,0
1,0,27,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,95,1,0,1,0,0,0,0,0,0,0,75900,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75900,1,1,1,0
1,0,44,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,15600,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15600,1,1,0,0
1,0,37,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,34,1,0,0,0,0,0,0,0,0,0,33800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,122200,2,2,1,0
1,0,32,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,15,1,0,1,0,0,0,0,0,0,0,30400,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30400,1,1,1,0
1,1,40,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,76,1,0,0,0,0,0,0,0,0,0,94200,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,94200,1,1,1,0
1,0,22,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,59,1,0,1,0,0,0,0,0,0,0,47900,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,47900,1,1,0,0
1,0,26,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,11,0,1,0,0,0,0,0,0,0,1,18000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,69000,5,4,3,9
1,0,38,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,32,1,0,0,0,0,0,0,0,0,0,95000,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,95000,1,1,0,0
1,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,39,1,0,0,0,0,0,0,0,0,0,60000,10.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,60000,1,1,1,0
1,0,27,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,136,1,0,0,0,0,0,0,0,0,0,60200,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,60200,1,1,1,0
1,0,33,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,54,1,0,0,0,0,0,0,0,0,0,79800,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,79800,1,1,0,0
1,1,38,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,58,1,0,0,0,0,0,0,0,0,0,110800,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,110800,1,1,0,0
1,0,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,46900,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,46900,1,1,0,0
1,0,38,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,78,1,0,0,0,0,0,0,0,0,0,103800,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,103800,1,1,1,0
1,0,36,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,59,1,0,0,0,0,0,0,1,0,0,95800,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,143700,2,2,1,0
1,0,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,153,1,0,0,0,0,0,0,0,0,0,137000,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,137000,1,1,1,0
1,0,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,1,0,0,0,0,0,0,0,64700,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,64700,1,1,0,0
1,1,44,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,89,1,0,0,0,0,0,0,0,0,0,126400,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,126400,1,1,0,0
1,0,31,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,267,1,0,0,0,0,0,0,0,0,0,86600,10.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,86600,1,1,1,0
1,1,38,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,47400,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,47400,1,1,1,0
1,0,27,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,92,1,0,1,0,0,0,0,0,0,0,78300,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,78300,1,1,1,0
1,0,51,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,40,1,0,0,0,0,0,0,0,0,0,51200,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,51200,1,1,0,0
1,1,36,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,141,1,0,1,0,0,0,0,0,0,0,77900,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,77900,1,1,1,0
1,0,29,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,42,1,0,1,0,0,0,0,0,0,0,96300,10.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,96300,1,1,1,0
1,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,60,1,0,1,0,0,0,0,0,0,0,108000,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,229000,2,2,0,0
1,0,37,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,60,1,0,0,0,0,0,0,0,0,0,28300,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28300,1,1,0,0
1,0,30,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,43,1,0,1,0,0,0,0,0,0,0,47500,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,47500,1,1,0,0
1,1,44,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,97,1,0,0,0,0,0,0,0,0,0,94200,12.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,94200,1,1,1,0
